"condition","grain","movName","iteration","max_peakiness","min_peakiness","peakiness"
"Jumbled","c","3Iron",318,0.000125507519837485,2.96931308276312e-05,4.2268200199587
"Uninterrupted","f","3Iron",318,0.000333092341576691,4.62353128448818e-05,7.2042843679723
"Interrupted","f","3Iron",318,0.000278423215094834,4.67829489330974e-05,5.95138231865196
"Jumbled","f","3Iron",318,0.000283964966594256,4.99109339874607e-05,5.68943403594886
"Uninterrupted","c","Corn",318,0.000126026214750748,2.54711141099193e-05,4.94780927944055
"Interrupted","c","Corn",318,0.000117370364065454,2.6875991994825e-05,4.36710816434436
"Jumbled","c","Corn",318,0.00011591348652877,3.02405051813216e-05,3.8330539067967
"Uninterrupted","f","Corn",318,0.000329721042127679,4.86920763376506e-05,6.77155436628456
"Interrupted","f","Corn",318,0.000356892803912175,4.97623999151038e-05,7.17193713568971
"Jumbled","f","Corn",318,0.000318377149998578,5.38640510262662e-05,5.91075390603883
"Uninterrupted","c","3Iron",319,9.59356053575054e-05,2.44656793601699e-05,3.92123202242601
"Interrupted","c","3Iron",319,0.000116631046142023,2.61399091355545e-05,4.46179998320599
"Jumbled","c","3Iron",319,0.00010406946974247,2.97502825734211e-05,3.49810021083451
"Uninterrupted","f","3Iron",319,0.000299085612338936,4.62353128448818e-05,6.46877016583321
"Interrupted","f","3Iron",319,0.000311668185814081,4.67829489330974e-05,6.66200384802134
"Jumbled","f","3Iron",319,0.000293695677462846,4.99109339874607e-05,5.88439554219986
"Uninterrupted","c","Corn",319,0.000164080406908741,2.54711141099193e-05,6.44182292932535
"Interrupted","c","Corn",319,0.000127160998768709,2.6875991994825e-05,4.73139740453836
"Jumbled","c","Corn",319,0.000153317507197553,3.0108941093028e-05,5.09209230320809
"Uninterrupted","f","Corn",319,0.000340897639101363,4.86920763376506e-05,7.00109062380993
"Interrupted","f","Corn",319,0.000342087525908986,4.97623999151038e-05,6.87441776306204
"Jumbled","f","Corn",319,0.00031686442992687,5.38640510262662e-05,5.88266986774453
"Uninterrupted","c","3Iron",320,0.000134470266507007,2.43589355234848e-05,5.52036711035103
"Interrupted","c","3Iron",320,0.000133394554129849,2.61399091355545e-05,5.10309938103079
"Jumbled","c","3Iron",320,0.000112617604190646,2.96931308276312e-05,3.79271572419871
"Uninterrupted","f","3Iron",320,0.000286123014053184,4.62353128448818e-05,6.18840873885982
"Interrupted","f","3Iron",320,0.000283991008853568,4.67829489330974e-05,6.07039563195755
"Jumbled","f","3Iron",320,0.000338858567968635,4.99109339874607e-05,6.78926521498811
"Uninterrupted","c","Corn",320,0.000142733389064441,2.56033361906678e-05,5.57479650313954
"Interrupted","c","Corn",320,0.000122722552975101,2.6875991994825e-05,4.56625202890116
"Jumbled","c","Corn",320,0.000132638729105653,3.0108941093028e-05,4.4052937197571
"Uninterrupted","f","Corn",320,0.000343555357591988,4.86920763376506e-05,7.05567277948132
"Interrupted","f","Corn",320,0.000332734289789788,4.97623999151038e-05,6.68645986442461
"Jumbled","f","Corn",320,0.000292865007578242,5.38640510262662e-05,5.43711440187501
"Uninterrupted","c","3Iron",321,0.000143264319403255,2.41213466483135e-05,5.93931680067588
"Interrupted","c","3Iron",321,0.000104933366161548,2.6246061726965e-05,3.99806139500695
"Jumbled","c","3Iron",321,0.00011055226266955,2.96931308276312e-05,3.72315951831776
"Uninterrupted","f","3Iron",321,0.000322688934509597,4.62353128448818e-05,6.97927438259605
"Interrupted","f","3Iron",321,0.000306433237376423,4.67829489330974e-05,6.55010520637854
"Jumbled","f","3Iron",321,0.000288448984007188,4.99109339874607e-05,5.77927441870064
"Uninterrupted","c","Corn",321,9.43705151467233e-05,2.56542005192634e-05,3.67855997211302
"Interrupted","c","Corn",321,0.000122834832991083,2.6875991994825e-05,4.5704297357558
"Jumbled","c","Corn",321,0.000115224467184281,3.02405051813216e-05,3.81026925619785
"Uninterrupted","f","Corn",321,0.000333979365818097,4.86920763376506e-05,6.8590085068903
"Interrupted","f","Corn",321,0.000381588868333161,4.97623999151038e-05,7.66821674565865
"Jumbled","f","Corn",321,0.000325670688542193,5.38640510262662e-05,6.04616033026152
"Uninterrupted","c","3Iron",322,0.000155017506052923,2.41213466483135e-05,6.42656930863189
"Interrupted","c","3Iron",322,9.61747412923515e-05,2.6246061726965e-05,3.6643494286056
"Jumbled","c","3Iron",322,0.000121989742070119,2.96931308276312e-05,4.10834892346887
"Uninterrupted","f","3Iron",322,0.000359115094808027,4.62353128448818e-05,7.7671172251575
"Interrupted","f","3Iron",322,0.000286062862728514,4.67829489330974e-05,6.11468214920787
"Jumbled","f","3Iron",322,0.000301591871277606,4.99109339874607e-05,6.04260123349678
"Uninterrupted","c","Corn",322,0.00012906163332074,2.54711141099193e-05,5.06698029633807
"Interrupted","c","Corn",322,0.000123989100401645,2.6875991994825e-05,4.61337763553136
"Jumbled","c","Corn",322,0.000148671363564506,3.0108941093028e-05,4.93778120941399
"Uninterrupted","f","Corn",322,0.000302551515151978,4.86920763376506e-05,6.21356774876395
"Interrupted","f","Corn",322,0.000334567463435971,4.97623999151038e-05,6.72329839410386
"Jumbled","f","Corn",322,0.000301835257267665,5.38640510262662e-05,5.6036494009795
"Uninterrupted","c","3Iron",323,0.000167247905649767,2.41213466483135e-05,6.93360566009112
"Interrupted","c","3Iron",323,0.000118807582344465,2.6246061726965e-05,4.52668227257893
"Jumbled","c","3Iron",323,0.000126916034197484,2.96931308276312e-05,4.27425571706239
"Uninterrupted","f","3Iron",323,0.0003420938111317,4.62353128448818e-05,7.39897256193368
"Interrupted","f","3Iron",323,0.00031272275908331,4.67829489330974e-05,6.68454567775374
"Jumbled","f","3Iron",323,0.000297490206462467,4.99109339874607e-05,5.96042154885753
"Uninterrupted","c","Corn",323,0.000143477678359418,2.54711141099193e-05,5.63295652244526
"Interrupted","c","Corn",323,0.000144092453293766,2.66972134035219e-05,5.39728439503568
"Jumbled","c","Corn",323,0.000125309101107587,3.02405051813216e-05,4.14375025669167
"Uninterrupted","f","Corn",323,0.000312984509434443,4.86920763376506e-05,6.42783247245572
"Interrupted","f","Corn",323,0.000323667836614837,4.97623999151038e-05,6.5042650106712
"Jumbled","f","Corn",323,0.000337143771312134,5.38640510262662e-05,6.25916107104031
"Uninterrupted","c","3Iron",324,0.000133000634310067,2.41213466483135e-05,5.51381464099834
"Interrupted","c","3Iron",324,0.000124008497495328,2.61399091355545e-05,4.74402940164227
"Jumbled","c","3Iron",324,0.000134422742509792,2.96931308276312e-05,4.52706530982255
"Uninterrupted","f","3Iron",324,0.000288006144494149,4.62353128448818e-05,6.22913800670933
"Interrupted","f","3Iron",324,0.000350486726173283,4.50596826486229e-05,7.77827773236645
"Jumbled","f","3Iron",324,0.000280734166642664,4.99109339874607e-05,5.62470272973039
"Uninterrupted","c","Corn",324,0.000119787001949929,2.56033361906678e-05,4.67857005266329
"Interrupted","c","Corn",324,0.000183995104176214,2.63026665254308e-05,6.99530232033005
"Jumbled","c","Corn",324,0.000134224386826109,3.0108941093028e-05,4.45795773459434
"Uninterrupted","f","Corn",324,0.000285961585943304,4.86920763376506e-05,5.87285668329958
"Interrupted","f","Corn",324,0.000308367793601795,4.97623999151038e-05,6.19680309084531
"Jumbled","f","Corn",324,0.000378287924454385,5.38640510262662e-05,7.0230128860883
"Uninterrupted","c","3Iron",325,0.000147156413603364,2.43589355234848e-05,6.04116766356594
"Interrupted","c","3Iron",325,0.000126442217948099,2.61399091355545e-05,4.83713303257497
"Jumbled","c","3Iron",325,0.000104378196244811,2.97502825734211e-05,3.50847747369173
"Uninterrupted","f","3Iron",325,0.000301746299607516,4.62353128448818e-05,6.52631681372778
"Interrupted","f","3Iron",325,0.000282834838405469,4.67829489330974e-05,6.04568213111021
"Jumbled","f","3Iron",325,0.00032179140567237,4.99109339874607e-05,6.44731284237667
"Uninterrupted","c","Corn",325,0.000124111477056683,2.54711141099193e-05,4.87263637236622
"Interrupted","c","Corn",325,0.000113513529624021,2.6943977551455e-05,4.2129462662758
"Jumbled","c","Corn",325,0.000127070267161399,3.0108941093028e-05,4.22034992093505
"Uninterrupted","f","Corn",325,0.000327212909689406,4.86920763376506e-05,6.72004429263561
"Interrupted","f","Corn",325,0.000318625459072991,4.97623999151038e-05,6.40293594393712
"Jumbled","f","Corn",325,0.000309485970838763,5.38640510262662e-05,5.74568687171053
"Uninterrupted","c","3Iron",326,0.000102305293005017,2.44656793601699e-05,4.1815839854245
"Interrupted","c","3Iron",326,0.000117434971665993,2.6246061726965e-05,4.47438449576386
"Jumbled","c","3Iron",326,0.000112785114408711,2.96931308276312e-05,3.79835710364898
"Uninterrupted","f","3Iron",326,0.000274557026639716,4.62353128448818e-05,5.93825389612583
"Interrupted","f","3Iron",326,0.000287242014496406,4.67829489330974e-05,6.13988688287223
"Jumbled","f","3Iron",326,0.000255033072654107,4.99109339874607e-05,5.1097635784211
"Uninterrupted","c","Corn",326,0.000113519274873931,2.56033361906678e-05,4.433768866235
"Interrupted","c","Corn",326,0.000113033751524512,2.6943977551455e-05,4.19513976021733
"Jumbled","c","Corn",326,0.000113392472144089,3.02405051813216e-05,3.74968842167781
"Uninterrupted","f","Corn",326,0.000313492026381671,4.86920763376506e-05,6.43825546086371
"Interrupted","f","Corn",326,0.000373211536239601,4.76444026163257e-05,7.8332713969577
"Jumbled","f","Corn",326,0.000320807906676632,5.38640510262662e-05,5.95588153071134
"Uninterrupted","c","3Iron",327,0.000154914030199196,2.41213466483135e-05,6.42227950444993
"Interrupted","c","3Iron",327,0.000132383437189781,2.61399091355545e-05,5.06441841489488
"Jumbled","c","3Iron",327,0.000112903826037525,2.96931308276312e-05,3.80235505285488
"Uninterrupted","f","3Iron",327,0.000338460527499613,4.62353128448818e-05,7.32039012334878
"Interrupted","f","3Iron",327,0.00031116666334304,4.67829489330974e-05,6.65128365011852
"Jumbled","f","3Iron",327,0.000283569653411363,4.99109339874607e-05,5.6815136635713
"Uninterrupted","c","Corn",327,0.000118869995653491,2.56033361906678e-05,4.64275416173375
"Interrupted","c","Corn",327,0.000110786270068621,2.6875991994825e-05,4.12212766285809
"Jumbled","c","Corn",327,0.000122662091037068,3.0108941093028e-05,4.07394237672051
"Uninterrupted","f","Corn",327,0.000346214302866917,4.86920763376506e-05,7.11028012989479
"Interrupted","f","Corn",327,0.000345284333876707,4.97623999151038e-05,6.93865919782352
"Jumbled","f","Corn",327,0.000323782881765746,5.38640510262662e-05,6.01111271055081
"Uninterrupted","c","3Iron",328,0.000120729471621607,2.43589355234848e-05,4.95627042098001
"Interrupted","c","3Iron",328,0.000107707516838498,2.62629342650694e-05,4.10112273637881
"Jumbled","c","3Iron",328,0.000148845987811758,2.96931308276312e-05,5.01280881008506
"Uninterrupted","f","3Iron",328,0.000307729103810369,4.62353128448818e-05,6.65571583440544
"Interrupted","f","3Iron",328,0.000364859319493819,4.50596826486229e-05,8.09724565392538
"Jumbled","f","3Iron",328,0.000341711521004943,4.99109339874607e-05,6.84642609755194
"Uninterrupted","c","Corn",328,0.000189558534785671,2.51715123778575e-05,7.53067721717107
"Interrupted","c","Corn",328,0.000120298644020917,2.6875991994825e-05,4.4760633968071
"Jumbled","c","Corn",328,0.000116083679621007,3.02405051813216e-05,3.83868189122407
"Uninterrupted","f","Corn",328,0.000290028263837885,4.86920763376506e-05,5.95637495157758
"Interrupted","f","Corn",328,0.000346087274609977,4.97623999151038e-05,6.95479468836738
"Jumbled","f","Corn",328,0.00033770117684944,5.38640510262662e-05,6.26950944860727
"Uninterrupted","c","3Iron",329,0.000108000300590626,2.44656793601699e-05,4.41435935625192
"Interrupted","c","3Iron",329,0.000146063459821471,2.61399091355545e-05,5.5877569835467
"Jumbled","c","3Iron",329,0.000135962626282042,2.96931308276312e-05,4.57892524272049
"Uninterrupted","f","3Iron",329,0.0002577299655061,4.62353128448818e-05,5.57430997321846
"Interrupted","f","3Iron",329,0.000323612604209155,4.67829489330974e-05,6.91731948475377
"Jumbled","f","3Iron",329,0.000325259886118536,4.99109339874607e-05,6.51680624129879
"Uninterrupted","c","Corn",329,0.000112030630087087,2.54711141099193e-05,4.39834039467707
"Interrupted","c","Corn",329,0.00012316905503486,2.6875991994825e-05,4.58286544580665
"Jumbled","c","Corn",329,0.000126614746107961,3.0108941093028e-05,4.20522082516146
"Uninterrupted","f","Corn",329,0.00036453196784949,4.86920763376506e-05,7.48647408916551
"Interrupted","f","Corn",329,0.000284830702257793,4.97623999151038e-05,5.72381361718332
"Jumbled","f","Corn",329,0.000329716754999546,5.38640510262662e-05,6.12127659760985
"Uninterrupted","c","3Iron",330,0.000142478058401068,2.43589355234848e-05,5.84910856485097
"Interrupted","c","3Iron",330,0.000161119190368512,2.58675677973602e-05,6.2286176895593
"Jumbled","c","3Iron",330,0.000117186430821124,2.96931308276312e-05,3.94658385811157
"Uninterrupted","f","3Iron",330,0.000365302451273819,4.62353128448818e-05,7.90094040240192
"Interrupted","f","3Iron",330,0.000317502966876001,4.67829489330974e-05,6.78672409749223
"Jumbled","f","3Iron",330,0.000267575201250766,4.99109339874607e-05,5.36105377867682
"Uninterrupted","c","Corn",330,0.000126391296389379,2.56033361906678e-05,4.93651668861215
"Interrupted","c","Corn",330,0.000137923198539541,2.66972134035219e-05,5.16620204718991
"Jumbled","c","Corn",330,0.000124951325092557,3.0108941093028e-05,4.14997407934384
"Uninterrupted","f","Corn",330,0.000282112460649662,4.86920763376506e-05,5.79380634116688
"Interrupted","f","Corn",330,0.000312869173642697,4.97623999151038e-05,6.28726054564213
"Jumbled","f","Corn",330,0.00034089905924571,5.38640510262662e-05,6.32887896009668
"Uninterrupted","c","3Iron",331,0.000115824290902719,2.43589355234848e-05,4.75489952305392
"Interrupted","c","3Iron",331,0.000135063181650796,2.61399091355545e-05,5.16693386156756
"Jumbled","c","3Iron",331,0.000103891784753604,2.96931308276312e-05,3.49884912294014
"Uninterrupted","f","3Iron",331,0.000287960008048976,4.62353128448818e-05,6.22814014506777
"Interrupted","f","3Iron",331,0.000324441009677907,4.67829489330974e-05,6.93502690781375
"Jumbled","f","3Iron",331,0.000264891722004383,4.99109339874607e-05,5.30728842042774
"Uninterrupted","c","Corn",331,0.000130386863551442,2.56033361906678e-05,5.09257319360463
"Interrupted","c","Corn",331,0.000123548575923933,2.6875991994825e-05,4.5969866320738
"Jumbled","c","Corn",331,0.000162446976346669,3.0108941093028e-05,5.39530685734695
"Uninterrupted","f","Corn",331,0.000392550972860024,4.86920763376506e-05,8.06190662599633
"Interrupted","f","Corn",331,0.000348513262043305,4.97623999151038e-05,7.00354610384305
"Jumbled","f","Corn",331,0.000338779524369624,5.38640510262662e-05,6.2895292484485
"Uninterrupted","c","3Iron",332,0.000129107188308793,2.43589355234848e-05,5.3001982859357
"Interrupted","c","3Iron",332,0.00011997544802572,2.6246061726965e-05,4.57117906959953
"Jumbled","c","3Iron",332,0.000117066299835992,2.96931308276312e-05,3.94253810807497
"Uninterrupted","f","3Iron",332,0.000327559829013451,4.62353128448818e-05,7.08462447550437
"Interrupted","f","3Iron",332,0.00032602754137399,4.67829489330974e-05,6.96893951341611
"Jumbled","f","3Iron",332,0.000294180738994219,4.99109339874607e-05,5.89411408466384
"Uninterrupted","c","Corn",332,0.000128549415233009,2.56033361906678e-05,5.02080722120361
"Interrupted","c","Corn",332,0.000104284013996628,2.6943977551455e-05,3.87040160635068
"Jumbled","c","Corn",332,0.000123661517735305,3.02405051813216e-05,4.08926758973876
"Uninterrupted","f","Corn",332,0.00034590462495849,4.86920763376506e-05,7.10392020582256
"Interrupted","f","Corn",332,0.00029708165490432,4.97623999151038e-05,5.97000256038998
"Jumbled","f","Corn",332,0.000300133179366567,5.38640510262662e-05,5.57204988574311
"Uninterrupted","c","3Iron",333,0.000113163613939197,2.44656793601699e-05,4.62540247802915
"Interrupted","c","3Iron",333,0.000114791804866835,2.6246061726965e-05,4.37367731818212
"Jumbled","c","3Iron",333,0.000121322204410668,2.96931308276312e-05,4.08586770842538
"Uninterrupted","f","3Iron",333,0.000274894443641717,4.62353128448818e-05,5.94555171636841
"Interrupted","f","3Iron",333,0.000286843587068259,4.67829489330974e-05,6.13137037339103
"Jumbled","f","3Iron",333,0.000312105866533357,4.99109339874607e-05,6.25325638289535
"Uninterrupted","c","Corn",333,0.000107231689356106,2.56542005192634e-05,4.17988817369643
"Interrupted","c","Corn",333,0.000113103760636524,2.6875991994825e-05,4.20835668719883
"Jumbled","c","Corn",333,0.000136253716499544,3.0108941093028e-05,4.52535730428245
"Uninterrupted","f","Corn",333,0.00038534343346054,4.86920763376506e-05,7.91388378652027
"Interrupted","f","Corn",333,0.000333946912558402,4.97623999151038e-05,6.7108281177782
"Jumbled","f","Corn",333,0.000292178467446844,5.38640510262662e-05,5.42436860726214
"Uninterrupted","c","3Iron",334,0.000113329595816373,2.44656793601699e-05,4.63218675222539
"Interrupted","c","3Iron",334,0.000110697429239136,2.6246061726965e-05,4.21767769925672
"Jumbled","c","3Iron",334,0.000121965828662298,2.96931308276312e-05,4.10754357195642
"Uninterrupted","f","3Iron",334,0.000338668711142246,4.62353128448818e-05,7.32489282117482
"Interrupted","f","3Iron",334,0.000274109864597993,4.67829489330974e-05,5.85918311797718
"Jumbled","f","3Iron",334,0.000293126782370952,4.99109339874607e-05,5.87299733650737
"Uninterrupted","c","Corn",334,0.000167964068288104,2.54711141099193e-05,6.59429609412697
"Interrupted","c","Corn",334,0.000136556250466233,2.66972134035219e-05,5.11500014635303
"Jumbled","c","Corn",334,0.000132217522842819,3.02405051813216e-05,4.37219953998932
"Uninterrupted","f","Corn",334,0.00033504670208852,4.86920763376506e-05,6.88092862923262
