"trial_type","trial_index","time_elapsed","rt","exp_condition","grain","mov_name","response","subid","recall_time","condition","movName"
"typing-period",691,2129835,"100806.24999926658","ordered","f","iron","he ties ball around tree to practice",5,"654.7400000272319","Interrupted","3Iron"
"typing-period",693,2132291,"17870.724999869708","ordered","f","iron","people seee him",5,"207.43500004755333","Interrupted","3Iron"
"typing-period",695,2135587,"35358.46999939531","ordered","f","iron","he makes dinner for her",5,"582.8650000039488","Interrupted","3Iron"
"typing-period",697,2138875,"19680.389999994077","ordered","f","iron","she cleans floor",5,"727.3649999988265","Interrupted","3Iron"
"typing-period",699,2142955,"35091.87000012025","ordered","f","iron","her face is healed",5,"423.41500002657995","Interrupted","3Iron"
"typing-period",701,2148003,"91247.91499972343","ordered","f","iron","they break into another persons house",5,"255.36000001011416","Interrupted","3Iron"
"typing-period",703,2149723,"9586.064999864902","ordered","f","iron","hes a boxer",5,"271.3050000020303","Interrupted","3Iron"
"typing-period",705,2149768,"null","ordered","f","iron","",5,"null","Interrupted","3Iron"
"typing-period",329,1191054,"2366921.6899997764","jumbled","c","corn","an old man was building the help with a young women ",50,"1885.0500000044703","Jumbled","Corn"
"typing-period",331,1214960,"548412.7500000212","jumbled","c","corn","the girl was at the river and used waters to clean her knees",50,"8753.140000000596","Jumbled","Corn"
"typing-period",333,1227213,"432192.2150002981","jumbled","c","corn","the man and young girl ate some type of bread and drank from a jug",50,"483.3949999958277","Jumbled","Corn"
"typing-period",335,1236343,"235032.40999996196","jumbled","c","corn","three mIlitary men were patroling on a boat",50,"337.6300000019837","Jumbled","Corn"
"typing-period",337,1241760,"92226.07000006014","jumbled","c","corn","the man used a lock on the house",50,"534.5149999994319","Jumbled","Corn"
"typing-period",339,1253929,"416665.3650000652","jumbled","c","corn","the man did most of the work when setting up the house",50,"1079.655000001425","Jumbled","Corn"
"typing-period",341,1259573,"67218.55500003556","jumbled","c","corn","the girl  gathered staw ",50,"672.9049999995623","Jumbled","Corn"
"typing-period",343,1271483,"328437.90500024334","jumbled","c","corn","the man cut the wood pieces and was using some pully system ",50,"906.4450000007637","Jumbled","Corn"
"typing-period",345,1297390,"1829673.0650000842","jumbled","c","corn","the girl's boots were in the river when she was getting something from the boat",50,"462.52500000270084","Jumbled","Corn"
"typing-period",347,1303388,"73945.91500011575","jumbled","c","corn","the old man got the tool box ",50,"918.490000003716","Jumbled","Corn"
"typing-period",349,1320057,"862269.9849999209","jumbled","c","corn","both the man and the young girl laid on the floor when they had an outline of the house done",50,"612.7300000009127","Jumbled","Corn"
"typing-period",351,1336603,"587521.2399998202","jumbled","c","corn","the old man rowed his boat with the wood pieces",50,"604.91999999783","Jumbled","Corn"
"typing-period",353,1344335,"143939.34499988914","jumbled","c","corn","the girl looked off into the distance",50,"566.5900000021793","Jumbled","Corn"
"typing-period",355,1354829,"268850.94500006735","jumbled","c","corn","the man was climbing down a ladder ",50,"952.0900000061374","Jumbled","Corn"
"typing-period",357,1388930,"75367.17499997024","jumbled","c","corn","the girl wore dull colors ",50,"29149.725000002887","Jumbled","Corn"
"typing-period",359,1416348,"136798.1650001267","jumbled","c","corn","the three military men carried guns ",50,"21073.239999997895","Jumbled","Corn"
"typing-period",361,1455382,"1363152.169999814","jumbled","c","corn","the girl looked off a lot",50,"735.3799999982584","Jumbled","Corn"
"typing-period",363,1460125,"null","jumbled","c","corn","",50,"null","Jumbled","Corn"
"typing-period",607,2192272,"172543.7499999539","jumbled","c","iron","the lady in the pink was bruised",50,"3082.3400000007823","Jumbled","3Iron"
"typing-period",609,2199729,"122501.17999994615","jumbled","c","iron","the guy road a motercycle",50,"592.9949999991804","Jumbled","3Iron"
"typing-period",611,2208341,"227046.3349999492","jumbled","c","iron","the man tied a golf ball to a tree and would hit it ",50,"410.8550000023097","Jumbled","3Iron"
"typing-period",613,2219382,"315878.0200002012","jumbled","c","iron","the man was good at repairing (for example, the radio)",50,"1218.8000000026077","Jumbled","3Iron"
"typing-period",615,2230817,"230995.0149999545","jumbled","c","iron","both the man and the girl took picutres ",50,"3000.1950000007637","Jumbled","3Iron"
"typing-period",617,2237431,"132594.12500009267","jumbled","c","iron","the lady would clean the floors",50,"329.23000000277534","Jumbled","3Iron"
"typing-period",619,2248982,"395028.53500023484","jumbled","c","iron","there were scences were the lady looked naked",50,"595.8349999999627","Jumbled","3Iron"
"typing-period",621,2276777,"1262436.224999844","jumbled","c","iron","there was a girl in the recording of a camera ",50,"4072.3799999980256","Jumbled","3Iron"
"typing-period",623,2290010,"497032.7649998325","jumbled","c","iron","they watched a family get out of the car with a little boy",50,"345.62000000011176","Jumbled","3Iron"
"typing-period",625,2305505,"243227.22500000196","jumbled","c","iron","the man would look at places ",50,"408.5549999945797","Jumbled","3Iron"
"typing-period",627,2318408,"431527.37999975914","jumbled","c","iron","the house had the Chinese sliding doors",50,"490.6550000011921","Jumbled","3Iron"
