"subid","indiv_cond","movName","grain","group_cond","comparison_type","grainorder","min_corr","max_corr","act_corr","agreementIndex"
23,"Interrupted","3Iron","c","Jumbled","crossCond","1",-0.151075104251677,0.599082409316607,0.207209081333175,0.477611940298506
24,"Interrupted","3Iron","c","Interrupted","same","2",-0.124090108387206,0.55795723930755,0.117926692407706,0.354838709677418
24,"Interrupted","3Iron","c","random","random","2",-0.187253499605774,0.35502256422346,0.0119499524131318,0.367346938775516
24,"Interrupted","3Iron","c","Uninterrupted","crossCond","2",-0.113320754503899,0.549869677547635,0.069628330199974,0.275862068965519
24,"Interrupted","3Iron","c","Jumbled","crossCond","2",-0.120892366665416,0.522969681835437,0.045265581334809,0.25806451612904
25,"Interrupted","3Iron","c","Interrupted","same","1",-0.246309764198292,0.724814235087337,0.1602990647709,0.418699186991876
25,"Interrupted","3Iron","c","random","random","1",-0.338875119087696,0.600726459406958,0.0141543757224385,0.375722543352606
25,"Interrupted","3Iron","c","Uninterrupted","crossCond","1",-0.227618740610423,0.742838307999535,0.225528558947123,0.466942148760334
25,"Interrupted","3Iron","c","Jumbled","crossCond","1",-0.242827259404177,0.729613364371698,0.154161609478113,0.408239700374536
26,"Interrupted","3Iron","c","Interrupted","same","2",-0.168213304684612,0.6270586936504,0.135536416901676,0.381944444444443
26,"Interrupted","3Iron","c","random","random","2",-0.225658396507592,0.485580643187234,0.0410562433779699,0.375000000000003
26,"Interrupted","3Iron","c","Uninterrupted","crossCond","2",-0.154005382139643,0.637990512405247,0.130885227408878,0.359712230215827
26,"Interrupted","3Iron","c","Jumbled","crossCond","2",-0.164295368554332,0.622284083634565,0.0633986833950837,0.289473684210524
27,"Interrupted","3Iron","c","Interrupted","same","1",-0.183546512733434,0.658847367072425,0.0888443226528857,0.323353293413167
27,"Interrupted","3Iron","c","random","random","1",-0.250419200989399,0.492846299819574,-0.0233102979644387,0.30555555555555
27,"Interrupted","3Iron","c","Uninterrupted","crossCond","1",-0.169300574183528,0.660639128122891,0.123005232918099,0.35220125786163
27,"Interrupted","3Iron","c","Jumbled","crossCond","1",-0.180612520455432,0.653746495609278,0.0801246720647878,0.312499999999997
28,"Interrupted","3Iron","c","Interrupted","same","2",-0.209460881332576,0.692308152378983,-0.0134241348735388,0.217391304347829
28,"Interrupted","3Iron","c","random","random","2",-0.285805145517389,0.552324498906117,-0.000484415500876821,0.340425531914893
28,"Interrupted","3Iron","c","Uninterrupted","crossCond","2",-0.19689034757619,0.709112892442329,0.0489597778559815,0.27135678391961
28,"Interrupted","3Iron","c","Jumbled","crossCond","2",-0.210045725483084,0.687232827697703,0.075264044883158,0.317972350230416
29,"Interrupted","3Iron","c","Interrupted","same","1",-0.14929236581564,0.607069817155433,0.0702966550469301,0.290322580645162
29,"Interrupted","3Iron","c","random","random","1",-0.214979825095151,0.435000103914097,0.0573090640843971,0.418918918918916
29,"Interrupted","3Iron","c","Uninterrupted","crossCond","1",-0.137264968398154,0.611807725823591,0.116657978795665,0.338983050847467
29,"Interrupted","3Iron","c","Jumbled","crossCond","1",-0.146436431371761,0.591540536140253,0.0265269203888678,0.234375000000001
30,"Interrupted","3Iron","c","Interrupted","same","2",-0.0909785969770803,0.477629311901622,0.0364680032888375,0.224137931034486
30,"Interrupted","3Iron","c","random","random","2",-0.125961274678139,0.36267444948491,-0.00380234363737526,0.250000000000003
30,"Interrupted","3Iron","c","Uninterrupted","crossCond","2",-0.0833332619410685,0.440797361058874,0.0399915905295075,0.235294117647061
30,"Interrupted","3Iron","c","Jumbled","crossCond","2",-0.088901237042665,0.452461340470968,0.0697740011940924,0.293103448275868
31,"Interrupted","3Iron","c","Interrupted","same","1",-0.171218163184011,0.643451251863737,0.0699668610077531,0.296052631578944
31,"Interrupted","3Iron","c","random","random","1",-0.241648602975995,0.529916276360315,-0.0525395639229808,0.245098039215682
31,"Interrupted","3Iron","c","Uninterrupted","crossCond","1",-0.157947411742077,0.643468457743217,0.120321987384757,0.347222222222217
31,"Interrupted","3Iron","c","Jumbled","crossCond","1",-0.168500787854528,0.630125151504697,0.0134646160501022,0.227848101265818
32,"Interrupted","3Iron","c","Interrupted","same","2",-0.160324006714977,0.615803895524017,0.189808881513132,0.451127819548862
32,"Interrupted","3Iron","c","random","random","2",-0.236578272003587,0.469530823363455,-0.0213011087819322,0.304878048780482
32,"Interrupted","3Iron","c","Uninterrupted","crossCond","2",-0.145846238409887,0.627572455100851,0.141937461501078,0.372093023255804
32,"Interrupted","3Iron","c","Jumbled","crossCond","2",-0.155591065447884,0.606740441196972,0.0948892867354183,0.328571428571419
36,"Interrupted","3Iron","c","Interrupted","same","2",-0.0982419710517252,0.501296236587962,0.0289328002657829,0.21212121212121
36,"Interrupted","3Iron","c","random","random","2",-0.150956711821893,0.351537184170484,-0.0253332378237994,0.249999999999999
36,"Interrupted","3Iron","c","Uninterrupted","crossCond","2",-0.0900875055367052,0.471762979909464,0.0527558382207948,0.254237288135592
36,"Interrupted","3Iron","c","Jumbled","crossCond","2",-0.0961067705469733,0.466070114157518,0.076870732439022,0.307692307692304
1,"Interrupted","Corn","c","Interrupted","same","1",-0.258838077283597,0.759923552369567,0.173028265721553,0.423913043478265
1,"Interrupted","Corn","c","random","random","1",-0.385739973496382,0.620915984548677,-0.0941948053193988,0.289617486338797
1,"Interrupted","Corn","c","Uninterrupted","crossCond","1",-0.224046287144363,0.780341383670275,0.254914381500348,0.476868327402143
1,"Interrupted","Corn","c","Jumbled","crossCond","1",-0.239216085829833,0.799307540695353,0.288133917670491,0.507788161993766
2,"Interrupted","Corn","c","Interrupted","same","2",-0.193010619036473,0.689769262778808,0.209997587879206,0.456521739130443
2,"Interrupted","Corn","c","random","random","2",-0.281442876475631,0.551069354624044,-0.0295904368152244,0.302521008403363
2,"Interrupted","Corn","c","Uninterrupted","crossCond","2",-0.163212750750837,0.731981446746354,0.25391962399917,0.465968586387442
2,"Interrupted","Corn","c","Jumbled","crossCond","2",-0.174263612621162,0.720859234729125,0.279661243618098,0.507109004739353
3,"Interrupted","Corn","c","Interrupted","same","1",-0.273358239505447,0.757927700275325,0.13427843263763,0.395270270270272
3,"Interrupted","Corn","c","random","random","1",-0.409154303230378,0.659891224688495,-0.0128252294653371,0.370731707317069
3,"Interrupted","Corn","c","Uninterrupted","crossCond","1",-0.23977013084693,0.782870985152961,0.125942586133162,0.357615894039734
3,"Interrupted","Corn","c","Jumbled","crossCond","1",-0.25600456464227,0.813685666389916,0.105667204016174,0.338108882521488
4,"Interrupted","Corn","c","Interrupted","same","2",-0.143517057912764,0.648735594606603,0.141198739086376,0.359374999999991
4,"Interrupted","Corn","c","random","random","2",-0.21004767852508,0.478417037981707,0.0617147095696973,0.394736842105253
4,"Interrupted","Corn","c","Uninterrupted","crossCond","2",-0.121398729122379,0.672209186370638,0.130833244018806,0.317829457364333
4,"Interrupted","Corn","c","Jumbled","crossCond","2",-0.129618433652772,0.627687718063055,0.104255524965344,0.308823529411756
5,"Interrupted","Corn","c","Interrupted","same","1",-0.210943172270022,0.718380248547434,0.181046327506062,0.4218009478673
5,"Interrupted","Corn","c","random","random","1",-0.304637750762765,0.624019662990807,0.0451989461991972,0.376712328767123
5,"Interrupted","Corn","c","Uninterrupted","crossCond","1",-0.179799784725685,0.745273604555086,0.147202901717747,0.353488372093019
5,"Interrupted","Corn","c","Jumbled","crossCond","1",-0.191973726872837,0.746605778066792,0.0611701230071504,0.269709543568469
6,"Interrupted","Corn","c","Interrupted","same","2",-0.19428531269003,0.703983487430965,0.259678489521664,0.50537634408603
6,"Interrupted","Corn","c","random","random","2",-0.26435201504647,0.58988695144976,-0.0146513940706475,0.292307692307694
6,"Interrupted","Corn","c","Uninterrupted","crossCond","2",-0.163212750750837,0.731981446746354,0.169555772926134,0.371727748691105
6,"Interrupted","Corn","c","Jumbled","crossCond","2",-0.174263612621162,0.720859234729125,0.241480648233487,0.464454976303332
7,"Interrupted","Corn","c","Interrupted","same","1",-0.139982757223902,0.647963522887172,0.199538810628831,0.430894308943081
7,"Interrupted","Corn","c","random","random","1",-0.203542157656343,0.43917577775041,-0.0638208673505245,0.21739130434783
7,"Interrupted","Corn","c","Uninterrupted","crossCond","1",-0.117666950540729,0.66160795078579,0.142091349901445,0.333333333333335
7,"Interrupted","Corn","c","Jumbled","crossCond","1",-0.125633982596412,0.614127275895063,0.120953103567415,0.333333333333335
8,"Interrupted","Corn","c","Interrupted","same","2",-0.156021313438725,0.665048456854109,0.15403300541311,0.377622377622373
8,"Interrupted","Corn","c","random","random","2",-0.21734150502261,0.534507482833256,-0.0333784548025622,0.244680851063824
8,"Interrupted","Corn","c","Uninterrupted","crossCond","2",-0.132036659523032,0.686952373792453,0.106835141860645,0.29166666666666
8,"Interrupted","Corn","c","Jumbled","crossCond","2",-0.140976640495694,0.656951144709956,0.121567340442932,0.329032258064507
9,"Interrupted","Corn","c","Interrupted","same","1",-0.136100253823846,0.640198713335744,0.248731712802273,0.495726495726492
9,"Interrupted","Corn","c","random","random","1",-0.209331350359212,0.423386629555132,-0.0766646771513673,0.209677419354835
9,"Interrupted","Corn","c","Uninterrupted","crossCond","1",-0.113827102769759,0.651049447166212,0.219580624125407,0.435897435897435
9,"Interrupted","Corn","c","Jumbled","crossCond","1",-0.121534145167006,0.600373449849938,0.1506605218066,0.377049180327875
10,"Interrupted","Corn","c","Interrupted","same","2",-0.0907845813297379,0.547526884914139,-0.0156891147128119,0.117647058823528
10,"Interrupted","Corn","c","random","random","2",-0.142790278391402,0.329664511931039,0.0196160557819388,0.343750000000004
10,"Interrupted","Corn","c","Uninterrupted","crossCond","2",-0.0772002964255988,0.530867443892054,0.103319813981205,0.296875000000001
10,"Interrupted","Corn","c","Jumbled","crossCond","2",-0.0824273991379964,0.476559515937926,0.0551693799576149,0.246153846153846
11,"Interrupted","Corn","c","Interrupted","same","1",-0.125179909876756,0.626321448366315,0.127661668597548,0.336448598130841
11,"Interrupted","Corn","c","random","random","1",-0.192621760207373,0.390971764671507,-0.00889787274550328,0.314814814814815
11,"Interrupted","Corn","c","Uninterrupted","crossCond","1",-0.105775469657544,0.630231574218798,0.18161775699893,0.390476190476188
11,"Interrupted","Corn","c","Jumbled","crossCond","1",-0.112937349468263,0.572286898501567,0.0774027194122444,0.277777777777776
12,"Interrupted","Corn","c","Interrupted","same","2",-0.188712713844569,0.707843922573963,0.169909940722849,0.400000000000006
12,"Interrupted","Corn","c","random","random","2",-0.270083762457571,0.555289274591762,0.0350961840144502,0.369747899159663
12,"Interrupted","Corn","c","Uninterrupted","crossCond","2",-0.160320001382821,0.73027935758219,0.263548142723527,0.475935828877012
12,"Interrupted","Corn","c","Jumbled","crossCond","2",-0.171175000040598,0.716848150336856,0.268525783156009,0.495145631067965
13,"Interrupted","Corn","c","Interrupted","same","1",-0.265003346887225,0.743244445140181,0.102918654414007,0.364912280701758
13,"Interrupted","Corn","c","random","random","1",-0.386682040892223,0.666383084103757,0.0572571784688284,0.421568627450981
13,"Interrupted","Corn","c","Uninterrupted","crossCond","1",-0.23310843702661,0.781383689662596,0.185845649421834,0.412969283276451
13,"Interrupted","Corn","c","Jumbled","crossCond","1",-0.248891818695864,0.807262203143653,0.158526646702169,0.385756676557864
14,"Interrupted","Corn","c","Interrupted","same","2",-0.135062336632572,0.648485348255489,0.167821642399784,0.386554621848735
14,"Interrupted","Corn","c","random","random","2",-0.202372472602852,0.438909462544349,-0.044518457797389,0.246153846153843
14,"Interrupted","Corn","c","Uninterrupted","crossCond","2",-0.113827102769759,0.651049447166212,0.258805062583663,0.487179487179487
14,"Interrupted","Corn","c","Jumbled","crossCond","2",-0.121534145167006,0.600373449849938,0.203916000127523,0.450819672131154
15,"Interrupted","Corn","c","Interrupted","same","1",-0.125101554147721,0.632948386568169,0.120562778491687,0.324074074074074
15,"Interrupted","Corn","c","random","random","1",-0.194949301906435,0.417571819547407,0.00193248713230025,0.321428571428572
15,"Interrupted","Corn","c","Uninterrupted","crossCond","1",-0.105775469657544,0.630231574218798,0.153579393422689,0.35238095238095
15,"Interrupted","Corn","c","Jumbled","crossCond","1",-0.112937349468263,0.572286898501567,0.153538746964446,0.388888888888885
16,"Interrupted","Corn","c","Interrupted","same","2",-0.163125819917206,0.67404199762399,0.121401804345163,0.339869281045754
16,"Interrupted","Corn","c","random","random","2",-0.242020263349544,0.512955594312733,0.050228455745532,0.38709677419355
16,"Interrupted","Corn","c","Uninterrupted","crossCond","2",-0.138735544308409,0.697901025782788,0.100303475717647,0.285714285714285
16,"Interrupted","Corn","c","Jumbled","crossCond","2",-0.148129095545085,0.673070808801703,0.0829870451992168,0.281437125748498
17,"Interrupted","Corn","c","Interrupted","same","1",-0.146709799410359,0.667033788960583,0.0746763238964385,0.272058823529408
17,"Interrupted","Corn","c","random","random","1",-0.234235562351122,0.463137615716596,-0.033621360441233,0.287671232876708
17,"Interrupted","Corn","c","Uninterrupted","crossCond","1",-0.125032186262468,0.676840055822,0.090396177282606,0.268656716417902
17,"Interrupted","Corn","c","Jumbled","crossCond","1",-0.133497906087514,0.641057902006482,0.0181633710217991,0.195804195804194
18,"Interrupted","Corn","c","Interrupted","same","2",-0.109412079422295,0.606050221703727,0.0972770297918903,0.28888888888889
18,"Interrupted","Corn","c","random","random","2",-0.168047282153169,0.35697643454053,0.00289067211919437,0.325581395348831
18,"Interrupted","Corn","c","Uninterrupted","crossCond","2",-0.0925206033056038,0.592948633605128,0.194420007494244,0.4186046511628
18,"Interrupted","Corn","c","Jumbled","crossCond","2",-0.09878501832579,0.528875868435324,0.124864263163799,0.356321839080455
19,"Interrupted","Corn","c","Interrupted","same","1",-0.186571126047451,0.690614369995608,0.219808595283237,0.463276836158198
19,"Interrupted","Corn","c","random","random","1",-0.260649380367504,0.597873996378936,0.0162936443894083,0.322580645161286
19,"Interrupted","Corn","c","Uninterrupted","crossCond","1",-0.157385141796076,0.7287660985254,0.259057517589976,0.46994535519126
19,"Interrupted","Corn","c","Jumbled","crossCond","1",-0.16804142602895,0.712944789344757,0.222046997693737,0.442786069651742
21,"Interrupted","Corn","c","Interrupted","same","1",-0.264806937435685,0.75133358180905,0.0518669915070227,0.311643835616438
21,"Interrupted","Corn","c","random","random","1",-0.39269969987588,0.654906757434071,0.00466826668995721,0.37931034482758
21,"Interrupted","Corn","c","Uninterrupted","crossCond","1",-0.235341153617048,0.781817361265334,0.17014771380228,0.398648648648649
21,"Interrupted","Corn","c","Jumbled","crossCond","1",-0.251275708785448,0.80936331690826,0.0908659124060661,0.322580645161286
22,"Interrupted","Corn","c","Interrupted","same","2",-0.176018743555259,0.707854789966301,0.0549936572515117,0.261363636363636
22,"Interrupted","Corn","c","random","random","2",-0.26477115476293,0.528421189604484,-0.00792791944395496,0.323809523809527
